id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,beta,alpha_transformed,beta_transformed
11336,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1380.02625122871,-1372.98701821058,-1374.98701821058,-1378.97848275769,0.016604259038154,-2.19942546048515,3.08185642333996,0.0998020948229494,21.7988327185314
11337,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1411.79441274965,-1405.98063833295,-1407.98063833295,-1411.97210288006,0.00896406056154297,1.23768884245238,3.43689753383112,0.775161467654697,31.0903516224409
11338,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1409.11116285661,-1403.04599305822,-1405.04599305822,-1409.03745760533,0.00692522098859027,-2.45478384467912,2.46231593029784,0.0790894189552935,11.7319504814752
11342,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1281.87867362765,-1274.23003245005,-1276.23003245005,-1280.22149699716,0.0279236879113079,-2.17774738364896,2.67800549035186,0.101766655377772,14.5560321775575
11343,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1343.22966950091,-1335.66067219607,-1337.66067219607,-1341.65213674318,0.0220279532869032,-1.4424388063526,2.8060308479753,0.191167969502928,16.5441215930445
11344,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1207.09304391699,-1199.18457121427,-1201.18457121427,-1205.17603576138,0.0430135579820933,-2.18368689083911,2.29488485343255,0.101225006577995,9.92329331333486
11345,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1300.49390048885,-1294.82365034928,-1296.82365034928,-1300.81511489639,0.034382665626982,4.95947418732196,2.90681291866383,0.993032273574151,18.2983870874241
11346,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1344.14814969471,-1337.2483730106,-1339.2483730106,-1343.23983755771,0.0141307311866293,-2.67987463818113,2.96249687512648,0.0641714044017361,19.3462165867654
11347,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1382.01675814014,-1376.92620731852,-1378.92620731852,-1382.91767186563,0.013658427399899,3.58497650366805,3.53135528301895,0.973011275521853,34.1702466020808
11350,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1432.90480090571,-1426.50556875941,-1428.50556875941,-1432.49703330652,0.00772366861233431,0.212679976338061,3.60591417466524,0.552970477650961,36.8153241149643
11353,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1277.70093761333,-1272.3423954053,-1274.3423954053,-1278.3338599524,0.0364849906435093,3.92100668770681,2.80111716201549,0.980564110307354,16.4630283715291
11366,mmclock_fmri,fixed,8,h_sceptic_fixed_fmri,g_sceptic,-1347.90636437249,-1341.99679018011,-1343.99679018011,-1347.98825472722,0.0127533052847074,0.900149942426425,3.46677585852506,0.710980314865061,32.0332958933374
