id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
11250_20140422,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1128.25485467422,-1120.44018010524,-1123.44018010524,-1129.77404450734,0.152000231541387,3.8262803184281,-1.37771010391565,2.01224318880444,0.97867418178319,0.201377018902035,7.48007776860332,1.94845481139023,-1.23746904029163,1.91522466754537,0.87527805695744,0.224876843138259,6.78846377317935
11253_20140219,mmclock_meg,decay,7,h_sceptic_fixed_decay_fmri,g_sceptic,-1161.47716642538,-1152.69939619111,-1155.69939619111,-1161.83296350428,0.0947820063122069,-0.343786059657725,-1.64660362680461,1.67450965291042,0.414890092060687,0.161568507623559,5.33617792813576,-0.556456209467197,-1.56255826906207,1.54637571466668,0.364367820302017,0.173279858497159,4.69442537658741
11255_20140318,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1724.79418880936,-1717.4714019063,-1720.4714019063,-1726.8052663084,0.0154860014438334,1.73611850436953,-3.17536982943803,3.24069094380284,0.850193372006772,0.0401031929792148,25.5513702105022,0.832473686540832,-2.9166005247597,3.08493317881561,0.696877723636813,0.0513390143501815,21.8660056808601
11258_20140303,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1171.77930156189,-1163.08576949585,-1166.08576949585,-1172.41963389796,0.188586495764152,-0.726694416610497,0.355494974481455,0.681210177318847,0.325920533673317,0.587949458640167,1.97626792027614,-0.703330215482163,0.356722726302962,0.692219751344309,0.331074290190593,0.588246867651881,1.99814600142784
11262_20140312,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1204.77186924262,-1195.16292410981,-1198.16292410981,-1204.49678851192,0.120772881260188,0.74403968453943,-1.82169289509908,2.07201239844784,0.677878591659325,0.139230862943676,7.94078707712719,0.587274050448545,-1.76976377713283,2.02531091498976,0.642739442146489,0.1455717080157,7.57846683731584
11263_20140324,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1458.91677639153,-1451.39447945506,-1454.39447945506,-1460.72834385716,0.0584471331229126,4.10550529358511,-2.18972537161906,2.58454324940057,0.983785552827408,0.100676955994895,13.2572324580162,2.31055973191638,-2.07543801875117,2.51909539969254,0.909747823590987,0.111507136836697,12.4173588348524
11265_20140923,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1271.18453874642,-1262.43059801865,-1265.43059801865,-1271.76446242076,0.100479024611548,-0.0828318726677087,-1.22980932307414,1.791828360914,0.47930386370153,0.226214800394616,6.0004133643542,-0.294487776940949,-1.1635360101424,1.68101291459758,0.426905541685059,0.238025367532947,5.37099357453829
11274_20140528,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1449.75829906931,-1442.29175507384,-1445.29175507384,-1451.62561947595,0.0567649288411266,3.75822755073808,-1.72206796257602,2.40162737740708,0.977206610641488,0.15160498874,11.0411298534135,1.86124624770375,-1.58263985835889,2.29418068019596,0.865442142243465,0.17042193855102,9.91630805546922
11275_20140620,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1719.0505881096,-1712.26613932717,-1715.26613932717,-1721.60000372928,0.0233991251855399,3.16661251769425,-1.22815839442659,2.85446610888034,0.959558333921805,0.226503912305885,17.3651636256838,0.978300215090738,-0.998287049520161,2.57528348109038,0.726770811692308,0.269278341143119,13.1350401662724
11277_20140519,mmclock_meg,decay,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1560.66540724591,-1553.6801256212,-1556.6801256212,-1563.01399002331,0.051706627068139,3.38820060559025,0.39998123190963,2.18928531005915,0.967333733091155,0.598683150868712,8.92882948919454,1.3696161511531,0.591345288847627,1.9989040502025,0.797318129933753,0.643673757856725,7.38096250029429
