id,dataset,model,n_runs,evo_fname,obs_fname,F,LL,AIC,BIC,R2,alpha,gamma,beta,alpha_transformed,gamma_transformed,beta_transformed,alpha_ffx,gamma_ffx,beta_ffx,alpha_transformed_ffx,gamma_transformed_ffx,beta_transformed_ffx
11265_20140923,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1249.28730529609,-1241.17602421568,-1244.17602421568,-1250.50988861779,0.10411758067292,-2.79291191687002,-1.0053207422904,0.433371812233758,0.0577084065491399,0.267896586929717,1.54244961573347,-2.20936418913111,-1.05116049304835,0.929223178394154,0.0989127279154586,0.259002316574279,2.53254108065756
11274_20140528,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1435.16266763852,-1425.8018962185,-1428.8018962185,-1435.13576062061,0.0558771982412413,0.151863615671239,-1.87899208489623,2.46875418313858,0.537893105899702,0.132504687648624,11.8077274187779,0.0759223849779032,-1.80240558277206,2.43096352510762,0.518971484153924,0.141558487110147,11.369831922457
11275_20140620,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1708.04685444908,-1699.6067948861,-1702.6067948861,-1708.9406592882,0.0255633862140052,0.939408159376954,-1.64684576260278,3.28322914549302,0.718980092867741,0.161535709597377,26.6617284436215,0.452705303325203,-1.42402920035246,3.13014627192017,0.611282251198676,0.194030709090926,22.8773256080621
11277_20140519,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1530.29703124664,-1521.53942763048,-1524.53942763048,-1530.87329203259,0.0589245614496343,1.28972224848909,-0.748294953468491,2.72113683566875,0.784100173142313,0.321192935375255,15.1975895899523,0.692458934727853,-0.482921603209712,2.55690790797016,0.66651370560866,0.381562468918202,12.8958803541221
11278_20140505,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1168.69890504975,-1159.3853422855,-1162.3853422855,-1168.71920668761,0.201966351278048,-3.98744536938355,-0.448623675646439,-1.27815362124184,0.0182093058498522,0.389688049283126,0.278551136841046,-2.82140945168813,-0.511424568909022,-0.168383981069061,0.0561781546215126,0.374859632745334,0.845029297127608
11279_20140507,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1726.89623074917,-1719.2624162429,-1722.2624162429,-1728.59628064501,0.0211731544637193,-1.19833658828385,-1.15018180814645,2.34183591683674,0.231771260362635,0.240455876617249,10.4003131558845,-1.36781519438402,-0.995976649151941,2.17381910882619,0.202973063998432,0.269733195146722,8.79179683439245
11280_20140926,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1518.5236010955,-1509.58035285009,-1512.58035285009,-1518.9142172522,0.0605161291947529,0.775896439107653,-0.767013971303805,2.50622089124988,0.684795029465948,0.317125397921537,12.2585161484985,0.357645543775925,-0.561278386614981,2.35530728966665,0.588470367353419,0.363251717352464,10.5413676173931
11282_20141030,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1382.91262016012,-1374.41872210629,-1377.41872210629,-1383.7525865084,0.0927366894982332,-1.52841644212525,-0.81199789981692,1.38405342970651,0.178225497356781,0.307464918842355,3.99104631039558,-1.4386390932987,-0.802089619925312,1.43528805604722,0.191756181229822,0.309578706444028,4.20085491618108
11287_20140522,mmclock_meg,decay_separate_uniform_psequate,7,h_sceptic_fixed_decay_fmri,g_sceptic,-1264.22730075303,-1255.49596372188,-1258.49596372188,-1264.62953103505,0.0833512368430654,-0.94542607379677,-0.127892003973771,1.53493484107982,0.279805605127105,0.468070508015036,4.64102311604682,-0.966197209995853,-0.103951742798156,1.51134542597921,0.275639127453029,0.474035441099832,4.5328252744424
11288_20140711,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1281.96483913596,-1273.5533958982,-1276.5533958982,-1282.88726030031,0.112932675631302,-1.8456428454385,-0.752890336437072,0.996817177819868,0.136385288985514,0.320191837413638,2.70964377475026,-1.6159659846382,-0.784811194914378,1.16968469313524,0.165761961844008,0.313283890901656,3.22097688227725
11302_20140826,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1767.46975276872,-1758.10542449601,-1761.10542449601,-1767.43928889811,0.00822170720308124,-3.23616152502656,-6.62630275617172,2.58197959764662,0.0378273497606646,0.00132329964275753,13.2232890588906,-3.07184495315759,-5.16220166596581,2.51015991971914,0.0442836786275717,0.00569643698735174,12.3068980188231
11304_20140722,mmclock_meg,decay_separate_uniform_psequate,8,h_sceptic_fixed_decay_fmri,g_sceptic,-1422.24482226588,-1412.4368130437,-1415.4368130437,-1421.77067744581,0.0837100360275744,0.262377371929197,-2.14880117832899,2.51922492492489,0.565220612416947,0.104443301620894,12.4189673003068,0.22449329558552,-2.07534639055975,2.49459237472037,0.555888800706758,0.111516215066712,12.1167934005013
